case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,pct_error
G02_R0101,G02,train,25,20,0.001,0.8,0.2,0.1,4.0,5.159096,5.156849721558132,-0.0435401559084808
G02_R0102,G02,test,25,20,0.001,0.8,0.3,0.1,4.0,7.3960272,7.389795370929833,-0.0842591421265573
G02_R0103,G02,train,25,20,0.001,0.75,0.1,0.1,4.0,3.6723049,3.670973571773398,-0.0362532050811431
G02_R0104,G02,test,25,20,0.001,0.75,0.2,0.1,4.0,5.184046,5.180463441026246,-0.0691073916734949
G02_R0105,G02,train,25,20,0.001,0.75,0.3,0.1,4.0,7.437107800000001,7.432349901568854,-0.0639751171973994
G02_R0106,G02,train,25,20,0.001,0.7,0.1,0.1,4.0,3.6858401,3.683683653064271,-0.0585062530447031
G02_R0107,G02,train,25,20,0.001,0.7,0.2,0.1,4.0,5.210450799999999,5.208479181271208,-0.0378396957282666
G02_R0108,G02,train,25,20,0.001,0.7,0.3,0.1,4.0,7.4809344,7.477186049316591,-0.050105380999042
G02_R0109,G02,train,25,20,0.0001,0.85,0.1,0.1,4.0,4.5919345,4.59275575999761,0.0178848369376847
G02_R0110,G02,test,25,20,0.0001,0.85,0.2,0.1,4.0,7.0055531,7.003164921210686,-0.0340897964118472
G02_R0111,G02,train,25,20,0.0001,0.85,0.3,0.1,4.0,10.880335,10.880829168866,0.0045418534079905
G02_R0112,G02,test,25,20,0.0001,0.8,0.1,0.1,4.0,4.601800999999999,4.596992082181349,-0.1045007773836834
G02_R0113,G02,train,25,20,0.0001,0.8,0.2,0.1,4.0,7.0236656,7.021257547517251,-0.0342848395679426
G02_R0114,G02,test,25,20,0.0001,0.8,0.3,0.1,4.0,10.910991,10.895898743892808,-0.1383215888198566
G02_R0115,G02,train,25,20,0.0001,0.75,0.1,0.1,4.0,4.6122436,4.613135511826671,0.0193379167282137
G02_R0116,G02,train,25,20,0.0001,0.75,0.2,0.1,4.0,7.0430479,7.0357347295701445,-0.1038353072943875
G02_R0117,G02,train,25,20,0.0001,0.75,0.3,0.1,4.0,10.945609,10.942103104617177,-0.0320301536700483
G02_R0118,G02,train,25,20,0.0001,0.7,0.1,0.1,4.0,4.6232581,4.6202068389620345,-0.0659980682879375
G02_R0119,G02,train,25,20,0.0001,0.7,0.2,0.1,4.0,7.0640948,7.053837863637267,-0.1451981698027774
G02_R0120,G02,train,25,20,0.0001,0.7,0.3,0.1,4.0,10.982185,10.976661487333857,-0.0502952068840817
G02_R0121,G02,train,25,20,1e-05,0.85,0.1,0.1,4.0,6.869017,6.869397701741057,0.0055423030843598
G02_R0122,G02,test,25,20,1e-05,0.85,0.2,0.1,4.0,14.387474,14.385289077473152,-0.0151862830601519
G02_R0123,G02,train,25,20,1e-05,0.85,0.3,0.1,4.0,26.5055,26.501875999157505,-0.0136726371601974
G02_R0124,G02,train,25,20,1e-05,0.8,0.1,0.1,4.0,6.88063,6.878671862649779,-0.0284586927391983
G02_R0125,G02,train,25,20,1e-05,0.8,0.2,0.1,4.0,14.413358,14.40854807457929,-0.0333713033472877
G02_R0126,G02,test,25,20,1e-05,0.8,0.3,0.1,4.0,26.552348,26.53822069627283,-0.0532054782016569
G02_R0127,G02,train,25,20,1e-05,0.75,0.1,0.1,4.0,6.893534,6.891435208990027,-0.030445791809734
G02_R0128,G02,train,25,20,1e-05,0.75,0.2,0.1,4.0,14.443231,14.44032169759909,-0.0201430164823256
G02_R0129,G02,test,25,20,1e-05,0.75,0.3,0.1,4.0,26.605182,26.56346432269486,-0.1568028262506913
G02_R0130,G02,train,25,20,1e-05,0.7,0.1,0.1,4.0,6.907927,6.903466078811057,-0.0645768432258015
G02_R0131,G02,train,25,20,1e-05,0.7,0.2,0.1,4.0,14.47609,14.466949918051569,-0.063139162221502
G02_R0132,G02,train,25,20,1e-05,0.7,0.3,0.1,4.0,26.664999,26.652264905836656,-0.0477558396433676
G02_R0133,G02,train,25,20,1e-06,0.85,0.1,0.1,4.0,24.717545,24.714642426748373,-0.0117429674008002
G02_R0134,G02,train,25,20,1e-06,0.85,0.2,0.1,4.0,79.438593,79.42688525356587,-0.0147381090122359
G02_R0135,G02,train,25,20,1e-06,0.85,0.3,0.1,4.0,169.35117300000002,169.34185846795438,-0.0055001284494414
G02_R0136,G02,train,25,20,1e-06,0.8,0.1,0.1,4.0,24.767511,24.76093841328421,-0.0265371305004661
G02_R0137,G02,train,25,20,1e-06,0.8,0.2,0.1,4.0,79.53954900000001,79.52646458696844,-0.016450197664012
G02_R0138,G02,train,25,20,1e-06,0.8,0.3,0.1,4.0,169.521119,169.50783326106807,-0.0078372175751901
G02_R0139,G02,train,25,20,1e-06,0.75,0.1,0.1,4.0,24.822475,24.817192369530733,-0.0212816428227533
G02_R0140,G02,test,25,20,1e-06,0.75,0.2,0.1,4.0,79.65250300000001,79.64068669155705,-0.0148348237631147
G02_R0141,G02,train,25,20,1e-06,0.75,0.3,0.1,4.0,169.711061,169.69387033685726,-0.0101293710860377
G02_R0142,G02,train,25,20,1e-06,0.7,0.1,0.1,4.0,24.882436,24.87926644503113,-0.0127381216568325
G02_R0143,G02,train,25,20,1e-06,0.7,0.2,0.1,4.0,79.778453,79.76449902032103,-0.0174909128395525
G02_R0144,G02,test,25,20,1e-06,0.7,0.3,0.1,4.0,169.920998,169.89241457431473,-0.0168215971078921
G02_R0145,G02,train,25,50,0.001,0.85,0.1,0.1,4.0,3.6471533,3.645823456240884,-0.0364625133557067
G02_R0146,G02,train,25,50,0.001,0.85,0.2,0.1,4.0,5.1354064,5.133659776659037,-0.0340113947157648
G02_R0147,G02,train,25,50,0.001,0.85,0.3,0.1,4.0,7.3574994,7.355320853931193,-0.0296098708320228
G02_R0148,G02,test,25,50,0.001,0.8,0.1,0.1,4.0,3.6594416,3.656861228864212,-0.0705127016041984
G02_R0149,G02,train,25,50,0.001,0.8,0.2,0.1,4.0,5.159096,5.156859592224798,-0.0433488303997823
G02_R0150,G02,train,25,50,0.001,0.8,0.3,0.1,4.0,7.3960272,7.390297041133703,-0.0774761735097025
G02_R0151,G02,train,25,50,0.001,0.75,0.1,0.1,4.0,3.6723049,3.670891585021314,-0.0384857743888652
G02_R0152,G02,train,25,50,0.001,0.75,0.2,0.1,4.0,5.184046,5.180709967115834,-0.0643519151675449
G02_R0153,G02,train,25,50,0.001,0.75,0.3,0.1,4.0,7.437107800000001,7.432683589508445,-0.0594883200638283
G02_R0154,G02,train,25,50,0.001,0.7,0.1,0.1,4.0,3.6858401,3.683237762885112,-0.0706036356511624
G02_R0155,G02,train,25,50,0.001,0.7,0.2,0.1,4.0,5.210450799999999,5.208401476881324,-0.0393310137133497
G02_R0156,G02,train,25,50,0.001,0.7,0.3,0.1,4.0,7.4809344,7.477052871235343,-0.0518856142443482
G02_R0157,G02,train,25,50,0.0001,0.85,0.1,0.1,4.0,4.5919345,4.59312021837573,0.025821761519682
G02_R0158,G02,train,25,50,0.0001,0.85,0.2,0.1,4.0,7.0055531,7.003292257569017,-0.0322721475194206
G02_R0159,G02,train,25,50,0.0001,0.85,0.3,0.1,4.0,10.880335,10.881716254520777,0.0126949631677198
G02_R0160,G02,train,25,50,0.0001,0.8,0.1,0.1,4.0,4.601800999999999,4.597312057049052,-0.0975475243485524
G02_R0161,G02,train,25,50,0.0001,0.8,0.2,0.1,4.0,7.0236656,7.020761400120379,-0.0413487777610214
G02_R0162,G02,train,25,50,0.0001,0.8,0.3,0.1,4.0,10.910991,10.896842073339249,-0.1296759080889369
G02_R0163,G02,train,25,50,0.0001,0.75,0.1,0.1,4.0,4.6122436,4.61336958970911,0.0244130580854267
G02_R0164,G02,test,25,50,0.0001,0.75,0.2,0.1,4.0,7.0430479,7.0358512343115125,-0.1021811265615255
G02_R0165,G02,train,25,50,0.0001,0.75,0.3,0.1,4.0,10.945609,10.9414800063255,-0.0377228318177528
G02_R0166,G02,train,25,50,0.0001,0.7,0.1,0.1,4.0,4.6232581,4.620375354115308,-0.0623531246220556
G02_R0167,G02,train,25,50,0.0001,0.7,0.2,0.1,4.0,7.0640948,7.05414694691926,-0.1408227573721213
G02_R0168,G02,train,25,50,0.0001,0.7,0.3,0.1,4.0,10.982185,10.976525720083853,-0.0515314567742829
G02_R0169,G02,train,25,50,1e-05,0.85,0.1,0.1,4.0,6.869017,6.869564018449392,0.0079635623174527
G02_R0170,G02,test,25,50,1e-05,0.85,0.2,0.1,4.0,14.387474,14.385374679848155,-0.0145913045739926
G02_R0171,G02,train,25,50,1e-05,0.85,0.3,0.1,4.0,26.5055,26.502003337011686,-0.0131922166656546
G02_R0172,G02,train,25,50,1e-05,0.8,0.1,0.1,4.0,6.88063,6.8787320068849,-0.0275845833172249
G02_R0173,G02,train,25,50,1e-05,0.8,0.2,0.1,4.0,14.413358,14.407723472662637,-0.0390923984359888
G02_R0174,G02,train,25,50,1e-05,0.8,0.3,0.1,4.0,26.552348,26.538261388710332,-0.0530522245703587
G02_R0175,G02,train,25,50,1e-05,0.75,0.1,0.1,4.0,6.893534,6.89112306432336,-0.0349738708279312
G02_R0176,G02,train,25,50,1e-05,0.75,0.2,0.1,4.0,14.443231,14.440150583825284,-0.0213277498276989
G02_R0177,G02,test,25,50,1e-05,0.75,0.3,0.1,4.0,26.605182,26.56342427194486,-0.1569533636535109
G02_R0178,G02,test,25,50,1e-05,0.7,0.1,0.1,4.0,6.907927,6.903169834403318,-0.0688653136705385
G02_R0179,G02,train,25,50,1e-05,0.7,0.2,0.1,4.0,14.47609,14.467079029256928,-0.0622472694150952
G02_R0180,G02,train,25,50,1e-05,0.7,0.3,0.1,4.0,26.664999,26.65306276521165,-0.0447636798649322
G02_R0181,G02,train,25,50,1e-06,0.85,0.1,0.1,4.0,24.717545,24.714587274748386,-0.011966096356315
G02_R0182,G02,test,25,50,1e-06,0.85,0.2,0.1,4.0,79.438593,79.42734438781588,-0.0141601352180528
G02_R0183,G02,train,25,50,1e-06,0.85,0.3,0.1,4.0,169.35117300000002,169.34066872110904,-0.0062026608407235
G02_R0184,G02,train,25,50,1e-06,0.8,0.1,0.1,4.0,24.767511,24.761402904534226,-0.0246617250549451
G02_R0185,G02,train,25,50,1e-06,0.8,0.2,0.1,4.0,79.53954900000001,79.52693952315596,-0.0158530906983746
G02_R0186,G02,train,25,50,1e-06,0.8,0.3,0.1,4.0,169.521119,169.50783576150556,-0.0078357425746097
G02_R0187,G02,train,25,50,1e-06,0.75,0.1,0.1,4.0,24.822475,24.81723088180752,-0.0211264919895343
G02_R0188,G02,train,25,50,1e-06,0.75,0.2,0.1,4.0,79.65250300000001,79.64135095193171,-0.0140008758648763
G02_R0189,G02,train,25,50,1e-06,0.75,0.3,0.1,4.0,169.711061,169.6950608076548,-0.0094279019003886
G02_R0190,G02,train,25,50,1e-06,0.7,0.1,0.1,4.0,24.882436,24.878949210861496,-0.0140130537801951
G02_R0191,G02,train,25,50,1e-06,0.7,0.2,0.1,4.0,79.778453,79.7619469761127,-0.0206898269728324
G02_R0192,G02,train,25,50,1e-06,0.7,0.3,0.1,4.0,169.920998,169.8924577048505,-0.0167962144087085
G02_R0193,G02,test,100,3,0.001,0.85,0.1,0.1,4.0,15.825312,15.83319221676444,0.0497950167708615
G02_R0194,G02,train,100,3,0.001,0.85,0.2,0.1,4.0,22.513158,22.49086756318501,-0.0990107066054047
G02_R0195,G02,train,100,3,0.001,0.85,0.3,0.1,4.0,32.596764,32.56121718212831,-0.1090501433568389
G02_R0196,G02,train,100,3,0.001,0.8,0.1,0.1,4.0,15.896324,15.884586574846049,-0.0738373548120498
G02_R0197,G02,test,100,3,0.001,0.8,0.2,0.1,4.0,22.644985,22.59679713327435,-0.2127970794665932
G02_R0198,G02,train,100,3,0.001,0.8,0.3,0.1,4.0,32.82747,32.80239383386722,-0.0763877512728735
G02_R0199,G02,train,100,3,0.001,0.75,0.1,0.1,4.0,15.97126,15.972635037063569,0.0086094463653316
G02_R0200,G02,train,100,3,0.001,0.75,0.2,0.1,4.0,22.786711,22.76358702929881,-0.1014800718769163
G02_R0201,G02,train,100,3,0.001,0.75,0.3,0.1,4.0,33.077067,33.06187531177591,-0.0459281599063561
G02_R0202,G02,test,100,3,0.001,0.7,0.1,0.1,4.0,16.052111,16.008859932856282,-0.2694416151478011
G02_R0203,G02,train,100,3,0.001,0.7,0.2,0.1,4.0,22.939321,22.90226354650359,-0.1615455553214029
G02_R0204,G02,train,100,3,0.001,0.7,0.3,0.1,4.0,33.347539999999995,33.288835721110985,-0.1760378093526845
G02_R0205,G02,train,100,3,0.0001,0.85,0.1,0.1,4.0,19.751915,19.759488188801622,0.0383415420814749
G02_R0206,G02,train,100,3,0.0001,0.85,0.2,0.1,4.0,30.355149,30.366800294772244,0.038383256732631
G02_R0207,G02,train,100,3,0.0001,0.85,0.3,0.1,4.0,47.280382,47.28115919577094,0.0016438018012134
G02_R0208,G02,train,100,3,0.0001,0.8,0.1,0.1,4.0,19.803175000000003,19.794237700557986,-0.0451306391122503
G02_R0209,G02,train,100,3,0.0001,0.8,0.2,0.1,4.0,30.468258,30.44109664167128,-0.0891464104338445
G02_R0210,G02,test,100,3,0.0001,0.8,0.3,0.1,4.0,47.49634,47.41052299143464,-0.1806813084236741
G02_R0211,G02,train,100,3,0.0001,0.75,0.1,0.1,4.0,19.85736,19.858005509071376,0.0032507295601012
G02_R0212,G02,train,100,3,0.0001,0.75,0.2,0.1,4.0,30.593278,30.5545728643726,-0.1265151633224766
G02_R0213,G02,train,100,3,0.0001,0.75,0.3,0.1,4.0,47.735192000000005,47.71732132087209,-0.0374371158450914
G02_R0214,G02,train,100,3,0.0001,0.7,0.1,0.1,4.0,19.915459,19.89638202645473,-0.0957897758985321
G02_R0215,G02,train,100,3,0.0001,0.7,0.2,0.1,4.0,30.732192,30.68536151235738,-0.152382516816957
G02_R0216,G02,train,100,3,0.0001,0.7,0.3,0.1,4.0,48.001921,47.96243986869188,-0.08224906521579
G02_R0217,G02,train,100,3,1e-05,0.85,0.1,0.1,4.0,29.258465,29.27413454242963,0.053555586151315
G02_R0218,G02,train,100,3,1e-05,0.85,0.2,0.1,4.0,60.988038,60.95138566899593,-0.0600975735669189
G02_R0219,G02,train,100,3,1e-05,0.85,0.3,0.1,4.0,111.957308,111.86929232224884,-0.078615393066756
G02_R0220,G02,train,100,3,1e-05,0.8,0.1,0.1,4.0,29.344177,29.32884674406647,-0.0522429234717583
G02_R0221,G02,train,100,3,1e-05,0.8,0.2,0.1,4.0,61.229662000000005,61.18493208761596,-0.0730526854517706
G02_R0222,G02,train,100,3,1e-05,0.8,0.3,0.1,4.0,112.426818,112.37749337698072,-0.0438726488010076
G02_R0223,G02,train,100,3,1e-05,0.75,0.1,0.1,4.0,29.440861,29.44177344355269,0.0030992420795345
G02_R0224,G02,train,100,3,1e-05,0.75,0.2,0.1,4.0,61.505249,61.480339996341066,-0.0404989884016788
G02_R0225,G02,train,100,3,1e-05,0.75,0.3,0.1,4.0,112.976283,112.92463037229092,-0.0457198859242523
G02_R0226,G02,train,100,3,1e-05,0.7,0.1,0.1,4.0,29.551511,29.521620045386417,-0.1011486506175085
G02_R0227,G02,test,100,3,1e-05,0.7,0.2,0.1,4.0,61.823792000000005,61.725292956053806,-0.15932222977555
G02_R0228,G02,train,100,3,1e-05,0.7,0.3,0.1,4.0,113.605694,113.50357218902104,-0.0898914547179047
G02_R0229,G02,test,100,3,1e-06,0.85,0.1,0.1,4.0,101.357149,101.2953510659667,-0.0609704738570615
G02_R0230,G02,train,100,3,1e-06,0.85,0.2,0.1,4.0,323.78736999999995,323.7528564672777,-0.0106593202576743
G02_R0231,G02,train,100,3,1e-06,0.85,0.3,0.1,4.0,689.0162190000001,688.977832588195,-0.0055711913227182
G02_R0232,G02,test,100,3,1e-06,0.8,0.1,0.1,4.0,101.647038,101.59382910491728,-0.0523467246362051
G02_R0233,G02,train,100,3,1e-06,0.8,0.2,0.1,4.0,324.567227,324.5186996783752,-0.0149513929897849
G02_R0234,G02,test,100,3,1e-06,0.8,0.3,0.1,4.0,690.5060410000001,690.2814745288097,-0.0325220139805305
G02_R0235,G02,train,100,3,1e-06,0.75,0.1,0.1,4.0,101.976919,101.96018177923972,-0.0164127539098104
G02_R0236,G02,train,100,3,1e-06,0.75,0.2,0.1,4.0,325.457074,325.3918925881868,-0.0200276524987043
G02_R0237,G02,train,100,3,1e-06,0.75,0.3,0.1,4.0,692.2158499999999,692.0823345931127,-0.0192881175557056
G02_R0238,G02,train,100,3,1e-06,0.7,0.1,0.1,4.0,102.346791,102.30919992379926,-0.0367291205063193
G02_R0239,G02,train,100,3,1e-06,0.7,0.2,0.1,4.0,326.476909,326.39946890477506,-0.0237199302891327
G02_R0240,G02,train,100,3,1e-06,0.7,0.3,0.1,4.0,694.205644,693.8713882657597,-0.0481493829860431
G02_R0241,G02,train,100,6,0.001,0.85,0.1,0.1,4.0,15.825312,15.83303074176444,0.0487746577409699
G02_R0242,G02,train,100,6,0.001,0.85,0.2,0.1,4.0,22.513158,22.49009672711358,-0.1024346423829986
G02_R0243,G02,test,100,6,0.001,0.85,0.3,0.1,4.0,32.596764,32.55966450569972,-0.1138134273091601
G02_R0244,G02,train,100,6,0.001,0.8,0.1,0.1,4.0,15.896324,15.884870889429374,-0.0720487992735045
G02_R0245,G02,train,100,6,0.001,0.8,0.2,0.1,4.0,22.644985,22.59672187660768,-0.2131294120632767
G02_R0246,G02,train,100,6,0.001,0.8,0.3,0.1,4.0,32.82747,32.80401147385532,-0.0714600489915293
G02_R0247,G02,train,100,6,0.001,0.75,0.1,0.1,4.0,15.97126,15.97544901975404,0.0262284863814262
G02_R0248,G02,train,100,6,0.001,0.75,0.2,0.1,4.0,22.786711,22.76377866286828,-0.1006390835944874
G02_R0249,G02,train,100,6,0.001,0.75,0.3,0.1,4.0,33.077067,33.06269436173422,-0.0434519731322491
G02_R0250,G02,train,100,6,0.001,0.7,0.1,0.1,4.0,16.052111,16.011803553380094,-0.2511037122775055
G02_R0251,G02,test,100,6,0.001,0.7,0.2,0.1,4.0,22.939321,22.902073710753594,-0.1623731114203655
G02_R0252,G02,train,100,6,0.001,0.7,0.3,0.1,4.0,33.347539999999995,33.28907403100682,-0.175323184238404
G02_R0253,G02,test,100,6,0.0001,0.85,0.1,0.1,4.0,19.751915,19.763836754634852,0.060357462225081
G02_R0254,G02,train,100,6,0.0001,0.85,0.2,0.1,4.0,30.355149,30.362982700647244,0.0258068265362264
G02_R0255,G02,train,100,6,0.0001,0.85,0.3,0.1,4.0,47.280382,47.281511954520944,0.0023899014202996
G02_R0256,G02,train,100,6,0.0001,0.8,0.1,0.1,4.0,19.803175000000003,19.79843466830788,-0.0239372307325599
G02_R0257,G02,test,100,6,0.0001,0.8,0.2,0.1,4.0,30.468258,30.43708981992127,-0.1022972172505884
G02_R0258,G02,test,100,6,0.0001,0.8,0.3,0.1,4.0,47.49634,47.41100743601797,-0.1796613464996005
G02_R0259,G02,train,100,6,0.0001,0.75,0.1,0.1,4.0,19.85736,19.85778008382137,0.0021155069020819
G02_R0260,G02,test,100,6,0.0001,0.75,0.2,0.1,4.0,30.593278,30.551274945018434,-0.1372950456030474
G02_R0261,G02,train,100,6,0.0001,0.75,0.3,0.1,4.0,47.735192000000005,47.71689173795541,-0.0383370450140652
G02_R0262,G02,test,100,6,0.0001,0.7,0.1,0.1,4.0,19.915459,19.895912544433894,-0.0981471507440549
G02_R0263,G02,train,100,6,0.0001,0.7,0.2,0.1,4.0,30.732192,30.68548788635738,-0.1519713063182167
G02_R0264,G02,train,100,6,0.0001,0.7,0.3,0.1,4.0,48.001921,47.96317492129605,-0.0807177669076025
G02_R0265,G02,test,100,6,1e-05,0.85,0.1,0.1,4.0,29.258465,29.276780506724755,0.0625990007498821
G02_R0266,G02,train,100,6,1e-05,0.85,0.2,0.1,4.0,60.988038,60.95078992035009,-0.0610744022457539
G02_R0267,G02,test,100,6,1e-05,0.85,0.3,0.1,4.0,111.957308,111.86387130085296,-0.0834574364248148
G02_R0268,G02,train,100,6,1e-05,0.8,0.1,0.1,4.0,29.344177,29.330835003559518,-0.04546727086769
G02_R0269,G02,train,100,6,1e-05,0.8,0.2,0.1,4.0,61.229662000000005,61.18503743667845,-0.0728806298515177
G02_R0270,G02,train,100,6,1e-05,0.8,0.3,0.1,4.0,112.426818,112.37859874166824,-0.0428894628430696
G02_R0271,G02,test,100,6,1e-05,0.75,0.1,0.1,4.0,29.440861,29.43998438785477,-0.0029775356951239
G02_R0272,G02,train,100,6,1e-05,0.75,0.2,0.1,4.0,61.505249,61.48001476473502,-0.041027775149698
G02_R0273,G02,train,100,6,1e-05,0.75,0.3,0.1,4.0,112.976283,112.92354951616592,-0.0466765965685565
G02_R0274,G02,test,100,6,1e-05,0.7,0.1,0.1,4.0,29.551511,29.52036704313641,-0.1053887121494097
G02_R0275,G02,train,100,6,1e-05,0.7,0.2,0.1,4.0,61.823792000000005,61.72491957005381,-0.1599261817298277
G02_R0276,G02,train,100,6,1e-05,0.7,0.3,0.1,4.0,113.605694,113.51503229408354,-0.0798038396882292
G02_R0277,G02,test,100,6,1e-06,0.85,0.1,0.1,4.0,101.357149,101.29690331522266,-0.059439008862949
G02_R0278,G02,train,100,6,1e-06,0.85,0.2,0.1,4.0,323.78736999999995,323.75536778769447,-0.0098837123589735
G02_R0279,G02,train,100,6,1e-06,0.85,0.3,0.1,4.0,689.0162190000001,688.9995679867363,-0.0024166358939881
G02_R0280,G02,train,100,6,1e-06,0.8,0.1,0.1,4.0,101.647038,101.59484092073576,-0.0513513037775348
G02_R0281,G02,train,100,6,1e-06,0.8,0.2,0.1,4.0,324.567227,324.5212171979585,-0.0141757387111392
G02_R0282,G02,train,100,6,1e-06,0.8,0.3,0.1,4.0,690.5060410000001,690.2913863245179,-0.0310865745897457
G02_R0283,G02,train,100,6,1e-06,0.75,0.1,0.1,4.0,101.976919,101.96145328497488,-0.0151658975156227
G02_R0284,G02,test,100,6,1e-06,0.75,0.2,0.1,4.0,325.457074,325.38830489779104,-0.0211300069049758
G02_R0285,G02,test,100,6,1e-06,0.75,0.3,0.1,4.0,692.2158499999999,692.0674623342378,-0.0214366177489477
G02_R0286,G02,train,100,6,1e-06,0.7,0.1,0.1,4.0,102.346791,102.30915970263256,-0.0367684194098728
G02_R0287,G02,train,100,6,1e-06,0.7,0.2,0.1,4.0,326.476909,326.3908980606113,-0.0263451830796094
G02_R0288,G02,test,100,6,1e-06,0.7,0.3,0.1,4.0,694.205644,693.8375135757597,-0.0530290163184482
G02_R0289,G02,test,100,20,0.001,0.85,0.1,0.1,4.0,15.825312,15.833582109475763,0.0522587452036529
G02_R0290,G02,test,100,20,0.001,0.85,0.2,0.1,4.0,22.513158,22.48954854743502,-0.1048695725627639
G02_R0291,G02,train,100,20,0.001,0.85,0.3,0.1,4.0,32.596764,32.56120634885748,-0.1090833775479014
G02_R0292,G02,train,100,20,0.001,0.8,0.1,0.1,4.0,15.896324,15.885918630185332,-0.0654577109441668
G02_R0293,G02,train,100,20,0.001,0.8,0.2,0.1,4.0,22.644985,22.59815030669996,-0.2068214807827795
G02_R0294,G02,train,100,20,0.001,0.8,0.3,0.1,4.0,32.82747,32.80517304032853,-0.0679216512008535
G02_R0295,G02,train,100,20,0.001,0.75,0.1,0.1,4.0,15.97126,15.975426044371597,0.0260846318424321
G02_R0296,G02,train,100,20,0.001,0.75,0.2,0.1,4.0,22.786711,22.76705076281173,-0.0862793984979468
G02_R0297,G02,train,100,20,0.001,0.75,0.3,0.1,4.0,33.077067,33.06754685937844,-0.028781695249947
G02_R0298,G02,train,100,20,0.001,0.7,0.1,0.1,4.0,16.052111,16.01217262194259,-0.2488045220806815
G02_R0299,G02,train,100,20,0.001,0.7,0.2,0.1,4.0,22.939321,22.90399005842028,-0.1540191254123115
G02_R0300,G02,train,100,20,0.001,0.7,0.3,0.1,4.0,33.347539999999995,33.27591520442637,-0.2147828462717983
G02_R0301,G02,test,100,20,0.0001,0.85,0.1,0.1,4.0,19.751915,19.76256762702465,0.053932122655708
G02_R0302,G02,train,100,20,0.0001,0.85,0.2,0.1,4.0,30.355149,30.368276953793075,0.0432478647792957
G02_R0303,G02,train,100,20,0.0001,0.85,0.3,0.1,4.0,47.280382,47.294718471860186,0.0303222420245738
G02_R0304,G02,train,100,20,0.0001,0.8,0.1,0.1,4.0,19.803175000000003,19.800501923641143,-0.0134982211633069
G02_R0305,G02,train,100,20,0.0001,0.8,0.2,0.1,4.0,30.468258,30.441619280337942,-0.0874310558288326
G02_R0306,G02,train,100,20,0.0001,0.8,0.3,0.1,4.0,47.49634,47.41999371432748,-0.1607414080169571
G02_R0307,G02,train,100,20,0.0001,0.75,0.1,0.1,4.0,19.85736,19.859258479711244,0.0095605846459136
G02_R0308,G02,test,100,20,0.0001,0.75,0.2,0.1,4.0,30.593278,30.54847508809285,-0.1464469152574998
G02_R0309,G02,train,100,20,0.0001,0.75,0.3,0.1,4.0,47.735192000000005,47.71351651527438,-0.0454077669272323
G02_R0310,G02,train,100,20,0.0001,0.7,0.1,0.1,4.0,19.915459,19.897606019802943,-0.089643829936611
G02_R0311,G02,train,100,20,0.0001,0.7,0.2,0.1,4.0,30.732192,30.684035080268096,-0.1566986166554777
G02_R0312,G02,train,100,20,0.0001,0.7,0.3,0.1,4.0,48.001921,47.962737992384326,-0.0816279990454475
G02_R0313,G02,train,100,20,1e-05,0.85,0.1,0.1,4.0,29.258465,29.27389466522774,0.0527357304210552
G02_R0314,G02,train,100,20,1e-05,0.85,0.2,0.1,4.0,60.988038,60.94592863254352,-0.0690452895967615
G02_R0315,G02,train,100,20,1e-05,0.85,0.3,0.1,4.0,111.957308,111.8692021386238,-0.0786959448651554
G02_R0316,G02,train,100,20,1e-05,0.8,0.1,0.1,4.0,29.344177,29.329800614770843,-0.0489922931870116
G02_R0317,G02,test,100,20,1e-05,0.8,0.2,0.1,4.0,61.229662000000005,61.17802597953564,-0.084331709138562
G02_R0318,G02,train,100,20,1e-05,0.8,0.3,0.1,4.0,112.426818,112.38099665929325,-0.040756593063735
G02_R0319,G02,train,100,20,1e-05,0.75,0.1,0.1,4.0,29.440861,29.44193877130715,0.0036608009091458
G02_R0320,G02,train,100,20,1e-05,0.75,0.2,0.1,4.0,61.505249,61.47804109740465,-0.044236716439194
G02_R0321,G02,train,100,20,1e-05,0.75,0.3,0.1,4.0,112.976283,112.91978409977004,-0.0500095229986935
G02_R0322,G02,train,100,20,1e-05,0.7,0.1,0.1,4.0,29.551511,29.52201480113045,-0.0998128280802694
G02_R0323,G02,test,100,20,1e-05,0.7,0.2,0.1,4.0,61.823792000000005,61.72039440467487,-0.1672456379335875
G02_R0324,G02,train,100,20,1e-05,0.7,0.3,0.1,4.0,113.605694,113.5372781821808,-0.0602221732118468
G02_R0325,G02,train,100,20,1e-06,0.85,0.1,0.1,4.0,101.357149,101.29510314016017,-0.0612150799938556
G02_R0326,G02,train,100,20,1e-06,0.85,0.2,0.1,4.0,323.78736999999995,323.75599712032937,-0.0096893463357093
G02_R0327,G02,test,100,20,1e-06,0.85,0.3,0.1,4.0,689.0162190000001,689.053753982748,0.0054476196224281
G02_R0328,G02,train,100,20,1e-06,0.8,0.1,0.1,4.0,101.647038,101.59253863663156,-0.0536162828162503
G02_R0329,G02,train,100,20,1e-06,0.8,0.2,0.1,4.0,324.567227,324.52332770414864,-0.0135254863089922
G02_R0330,G02,train,100,20,1e-06,0.8,0.3,0.1,4.0,690.5060410000001,690.3417197315096,-0.0237972238812808
G02_R0331,G02,train,100,20,1e-06,0.75,0.1,0.1,4.0,101.976919,101.9504193145146,-0.0259859640252423
